0	Code 	Date      	Index      	 *	Score 	Summary	Detail	
405	QDKIJ	77837_07_02	12265 34333	 * 	323.45	ACR|3BASARM|3DMG|4VULN|2BEXP|2AART	16AART|2RCR|378DMG|478aVULN|578BASARM|78aBPWR|9aBEXP
406	QRJMG	79091_01_22	16324 35221	   	323.42	ACR|3BASARM|3DMG|3ASPD|1AART|1BEXP|1CDMG	1AART|289ASPD|3RCR|489BASARM|5BEXP|6CDMG|789DMG|89BPWR|aAAC
407	7NVNR	24218_10_16	13222 62642	   	323.41	ACR|3DMG|3ASPD|1BASARM|3BEXP|1AART|1CDMG	1RCR|2AART|378BEXP|4RCVC|578ASPD|678DMG|78BPWR|9CDMG|aBASARM
408	QUMUQ	79369_05_06	15138 34138	 * 	323.39	ACR|3BASARM|3BEXP|2ASPD|3BASICY|3VULN	1RCR|279BASICY|39aBASARM|4MBVNT|57ASPD|67aBEXP|79aBPWR|89aVULN
409	G1CQK	48030_02_24	13114 14135	   	323.35	ACR|3ASPD|1BASARM|4VULN|3BEXP|2DMG	1RCR|237ASPD|49DMG|5789VULN|679BEXP|79BPWR|aBASARM
410	19Z8E	5649_01_31	12532 64322	   	323.33	ACR|3BASARM|3DMG|3BEXP|2ASPD|2CDMG	18aBASARM|2RCR|358BEXP|45aDMG|58aBPWR|6LWND|78ASPD|9aCDMG
411	KIZ3K	61003_04_11	32211 46116	   	323.31	ACR|3DMG|3ASPD|1BASARM|3BEXP|1AART|1CDMG	1RCR|29aDMG|3ERES|49aBEXP|5AART|6CDMG|7BASARM|89aASPD|9aBPWR
412	B5B86	34030_01_28	16223 31364	   	323.31	ACR|2BASARM|3ASPD|3BEXP|2DMG|2VULN	1RCR|279ASPD|3AAC|49DMG|57aBEXP|67BASARM|79BPWR|89VULN
413	GMI39	49928_12_16	53243 21162	   	323.31	ACR|2BASARM|3DMG|3BEXP|2ASPD|2VULN	1RCR|2AAC|367DMG|47aBEXP|57BASARM|7aBPWR|8aASPD|9aVULN
414	UQZU1	90432_05_07	13661 33143	   	323.31	ACR|2BASARM|3ASPD|3BEXP|2DMG|2VULN	1RCR|268ASPD|3aBASARM|48DMG|58aBEXP|7AAC|8aBPWR|9aVULN
415	FTJDG	47689_10_05	11566 33231	   	323.31	ACR|2BASARM|3ASPD|3BEXP|2DMG|2CDMG	1RCR|28aASPD|38DMG|4aCDMG|5aBASARM|689BEXP|7AAC|8aBPWR
416	QZ4B3	76625_09_06	23323 51533	   	323.31	ACR|2BASARM|3ASPD|3BEXP|2DMG|2VULN	1RCR|2AAC|357BEXP|47aASPD|67DMG|7aBPWR|8aBASARM|9aVULN
417	5OOUH	18547_08_29	23233 14661	 * 	323.29	ACR|3DMG|3ASPD|1BASARM|2BASICY|2BEXP|2CDMG	17aDMG|24BEXP|3RCR|57aASPD|67CDMG|7aBPWR|8BASARM|9aBASICY
418	ENU36	44310_07_03	12244 15223	   	323.23	ACR|3BASARM|3ASPD|3BEXP|2DMG|2VULN	17aBASARM|2RCR|369BEXP|47DMG|57aASPD|7aBPWR|8aVULN
419	28N57	8494_06_22	26236 21336	   	323.23	ACR|3BASARM|3ASPD|3BEXP|2DMG|2VULN	18aASPD|2RCR|35VULN|478BEXP|68aBASARM|8aBPWR|9aDMG
420	CIRZ7	38111_06_12	31514 34223	   	323.23	ACR|3BASARM|3ASPD|3BEXP|2DMG|2VULN	189ASPD|2RCR|39aBASARM|46DMG|5aVULN|79aBEXP|9aBPWR
421	ERAAR	44613_12_18	12462 32253	   	323.23	ACR|3BASARM|5VULN|3BEXP|2ASPD|1DMG	14789VULN|2RCR|34ASPD|479BPWR|579BASARM|679BEXP|aDMG
422	VZJD8	91022_06_11	22122 53513	   	323.10	ACR|3BASARM|3ASPD|2DMG|2BEXP|3CDMG	1RCR|249ASPD|349BASARM|49aBPWR|5RCVC|6aDMG|7aBEXP|89aCDMG
423	4TK1U	16111_08_13	32212 61633	   	323.05	ACR|3BASARM|4VULN|2DMG|2ASPD|1BEXP|1CDMG	1RCR|245BASARM|3459VULN|459BPWR|6CDMG|79ASPD|89DMG|aBEXP
424	DS8P3	41828_06_01	23331 12351	 * 	323.04	ACR|2BASARM|3DMG|3ASPD|2AART|3CDMG	1RCR|29aCDMG|38AART|4aBASARM|569DMG|79aASPD|9aBPWR
425	31UO9	10758_08_31	55312 23162	 * 	323.00	ACR|3BASARM|3DMG|2ASPD|2BEXP|2AART	1RCR|2aASPD|369DMG|46aBASARM|58AART|6aBPWR|7aBEXP
426	FSDTZ	47584_08_01	53337 25311	   	323.00	ACR|3BASARM|3DMG|2ASPD|2BEXP|2AART	1RCR|279BASARM|3aAART|4MBVNT|57BEXP|679DMG|79BPWR|89ASPD
427	G55ZI	48367_02_08	11151 11522	   	323.00	ACR|3DMG|3ASPD|1BASARM|3BEXP|3VULN	178DMG|2RCR|349VULN|578BEXP|678ASPD|789BPWR|aBASARM
428	7PGGI	24355_07_13	61322 12342	   	322.99	ACR|2BASARM|3ASPD|3BEXP|3VULN|1DMG|1AART	1RCR|278BEXP|37aVULN|4DMG|5aBASARM|67aASPD|7aBPWR|9AART
429	UTTBS	90781_03_18	13233 34344	   	322.74	ACR|3DMG|3ASPD|1BASARM|4VULN|2BEXP	189aVULN|2RCR|349ASPD|5BASARM|6aBEXP|79aDMG|9aBPWR
430	47539	14095_12_06	34111 16532	   	322.74	ACR|3DMG|3ASPD|1BASARM|4VULN|2BEXP	18aDMG|2RCR|38aASPD|46BEXP|5BASARM|789aVULN|8aBPWR
431	RI2FE	81106_03_30	22412 45331	   	322.74	ACR|3DMG|3ASPD|1BASARM|4VULN|2BEXP	137ASPD|2RCR|49BEXP|5789VULN|679DMG|79BPWR|aBASARM
432	C2C94	36634_09_20	14221 34122	   	322.70	ACR|3BASARM|3DMG|2ASPD|3VULN|1AART|1CDMG	189DMG|2RCR|37ASPD|489BASARM|5AART|689VULN|89BPWR|aCDMG
433	7FIO6	23464_08_24	13623 51243	   	322.70	ACR|2BASARM|3DMG|3ASPD|2BEXP|2CDMG	179ASPD|2RCR|39BASARM|47BEXP|5AAC|67CDMG|79BPWR|89aDMG
434	7F2UH	23420_05_06	13352 42153	   	322.65	ACR|2BASARM|3DMG|3ASPD|3VULN|2CDMG|1SELL	1RCR|27aDMG|3SELL|467VULN|567ASPD|67aBPWR|8aCDMG|9aBASARM
435	4CEEC	14570_09_18	31431 63132	   	322.65	ACR|2BASARM|3DMG|3ASPD|3BEXP|1CDMG	19aBEXP|259DMG|3RCR|4CDMG|6aBASARM|79aASPD|8AAC|9aBPWR
436	F9V4O	45928_04_29	51433 22126	   	322.65	ACR|2BASARM|3DMG|3ASPD|3BEXP|1CDMG	167DMG|2AAC|3RCR|479ASPD|579BEXP|79BPWR|89BASARM|aCDMG
437	8FGMV	26329_11_02	23253 13125	 * 	322.64	DCR|3BASARM|3DMG|2ASPD|3VULN|2BEXP|1CDMG	17aDMG|24aVULN|347BASARM|47aBPWR|5RCR|67ASPD|8CDMG|9aBEXP
438	8SZCZ	27450_04_28	22332 65215	   	322.57	ACR|3BASARM|3ASPD|3BEXP|3VULN|1DMG	1RCR|278BEXP|359VULN|478BASARM|678ASPD|78BPWR|aDMG
439	17SDQ	5548_08_17	44236 31331	   	322.57	ACR|3BASARM|3DMG|3BEXP|3VULN|1ASPD	1RCR|278DMG|359BEXP|478VULN|678BASARM|78BPWR|aASPD
440	HKPP3	52641_12_19	63162 31235	   	322.57	ACR|3BASARM|3DMG|3VULN|2AART|1ASPD|1CDMG	1RCR|25AART|378DMG|478VULN|678BASARM|78BPWR|9CDMG|aASPD
441	HKPP3	52641_12_19	63362 31235	 * 	322.57	ACR|3BASARM|3ASPD|3VULN|2AART|1DMG|1CDMG	1RCR|25AART|378ASPD|478VULN|678BASARM|78BPWR|9CDMG|aDMG
442	HNEFE	52879_06_05	52521 32511	   	322.57	ACR|3BASARM|3ASPD|3VULN|2AART|1DMG|1BEXP	1RCR|26AART|378VULN|478BASARM|578ASPD|78BPWR|9DMG|aBEXP
443	KUSVH	62160_10_22	11333 31553	   	322.57	ACR|3BASARM|3DMG|3BEXP|3VULN|1ASPD	1RCR|267DMG|38aBEXP|478VULN|567BASARM|678BPWR|9ASPD
444	AD8CI	31868_11_14	12114 25325	   	322.57	ACR|3BASARM|3DMG|3VULN|2AART|1ASPD|1BEXP	1RCR|29aBASARM|39aDMG|48AART|5ASPD|6BEXP|79aVULN|9aBPWR
445	BUMKS	36304_12_03	33146 13252	   	322.57	ACR|3BASARM|3DMG|3BEXP|3VULN|2CDMG	1RCR|258DMG|345BEXP|58aBPWR|68aVULN|78aBASARM|9aCDMG
446	C8C9I	37173_01_19	11361 61622	   	322.57	ACR|3BASARM|3DMG|3ASPD|2AART|1BEXP|1CDMG	178ASPD|2BEXP|378BASARM|4RCR|578DMG|6aAART|78BPWR|9CDMG
447	F59AS	45508_04_27	31152 26324	   	322.57	ACR|3BASARM|3DMG|3ASPD|3CDMG|1AART|1BEXP	138DMG|239BASARM|389BPWR|4RCR|589CDMG|6AART|789ASPD|aBEXP
448	TRFT1	87693_02_15	43231 61135	   	322.53	ACR|3BASARM|3ASPD|4VULN|1BASICY|1DMG|1CDMG	19aASPD|2RCR|3DMG|459aVULN|6CDMG|7BASICY|89aBASARM|9aBPWR
449	1LAB7	6753_12_15	21626 33361	   	322.48	ACR|2BASARM|3DMG|3ASPD|4VULN|1AART	1AART|2RCR|37aASPD|457aVULN|678DMG|7aBPWR|9aBASARM
450	6GHOB	20680_09_01	63225 33262	   	322.48	ACR|2BASARM|3DMG|3ASPD|4VULN|1CDMG	18aDMG|2RCR|3CDMG|468aVULN|578ASPD|8aBPWR|9aBASARM
451	VGCEO	92438_05_26	21521 14512	 * 	322.42	DCR|2BASARM|3DMG|3ASPD|4VULN|2BASICY	178ASPD|2aBASICY|3MDPS|478aVULN|5RCR|678DMG|78aBPWR|9aBASARM
452	BUKP3	36299_09_07	13633 33631	   	322.41	ACR|3BASARM|2DMG|2ASPD|2BEXP|2AART|2VULN	17aBASARM|2RCR|3aASPD|47BEXP|57DMG|68AART|7aBPWR|9aVULN
453	5O4UN	18491_08_08	21316 32624	   	322.41	ACR|3BASARM|3BEXP|2DMG|2ASPD|2AAC|1AART	1RCR|2aAAC|379BASARM|47DMG|579BEXP|6AART|79BPWR|89ASPD
454	29U8E	8604_02_06	52365 11121	   	322.36	ACR|3BASARM|3DMG|2ASPD|3VULN|1AART	1RCR|2AAC|3AART|48aBASARM|58aVULN|678DMG|8aBPWR|9aASPD
455	6DGVU	20409_05_20	32432 41533	   	322.36	ACR|3BASARM|3ASPD|2DMG|3VULN|1CDMG	1RCR|278BASARM|39DMG|478VULN|5AAC|678ASPD|78BPWR|aCDMG
456	NLV11	69971_10_26	41324 11324	   	322.36	ACR|3BASARM|3DMG|2ASPD|3VULN|1AART	1RCR|2AAC|37aDMG|4AART|57ASPD|67aBASARM|7aBPWR|89aVULN
457	6FINF	20593_09_05	42323 21652	   	322.32	ACR|3BASARM|3DMG|3ASPD|3BEXP	179ASPD|27aBEXP|3RCR|4BELT|579DMG|6AAC|79aBPWR|89aBASARM
458	1LAAT	6753_12_05	16413 52212	   	322.22	ACR|3BASARM|3DMG|3ASPD|3BEXP	178BASARM|289ASPD|3RCR|478BEXP|567DMG|78BPWR|aAAC
459	CVOLK	39271_03_19	11153 12211	   	322.22	ACR|3BASARM|3DMG|3ASPD|3BEXP	178BEXP|29aASPD|3RCR|489DMG|589BASARM|6AAC|89BPWR
460	OLF9E	72798_08_07	11213 16152	   	322.22	ACR|3BASARM|3DMG|3ASPD|3BEXP	124BEXP|289BPWR|3RCR|589DMG|689ASPD|789BASARM|aAAC
461	92UH8	28073_03_08	13153 41111	   	322.22	ACR|3BASARM|3DMG|3ASPD|2AART|1BEXP	189ASPD|25AART|3RCR|489DMG|689BASARM|7AAC|89BPWR|aBEXP
462	92UH8	28073_03_08	13153 41114	   	322.22	ACR|3BASARM|3DMG|3ASPD|2AART|1CDMG	189ASPD|25AART|3RCR|489DMG|689BASARM|7AAC|89BPWR|aCDMG
463	K41NT	59751_11_01	41533 21223	 * 	322.22	ACR|1BASARM|2DMG|2ASPD|3VULN|2BASICY|2BEXP	1RCR|27aVULN|37ASPD|4aBASICY|5BASARM|67DMG|7aBPWR|8AAC|9aBEXP
464	HSE8Z	53327_05_10	35522 13262	   	322.21	ACR|3DMG|3ASPD|1BASARM|3BEXP|2AART	1RCR|289ASPD|36AART|4RMIN|589BEXP|789DMG|89BPWR|aBASARM
465	HU5S8	53483_04_30	25522 31214	   	322.21	ACR|3DMG|3ASPD|1BASARM|3BEXP|2AART	1RCR|289BEXP|34AART|5RPLT|689DMG|789ASPD|89BPWR|aBASARM
466	J25SD	56713_02_09	63131 53252	   	322.21	ACR|3DMG|3ASPD|1BASARM|3BEXP|2AART	1RCR|26AART|379ASPD|479DMG|579BEXP|79BPWR|8RPLT|aBASARM
467	ROP7L	81708_05_03	11362 42151	   	322.21	ACR|3DMG|3ASPD|1BASARM|3BEXP|2AART	1RCR|26AART|378ASPD|478BEXP|578DMG|78BPWR|9BASARM|aCGEN
468	ROP7L	81708_05_03	11362 42152	   	322.21	ACR|3DMG|3ASPD|1BASARM|3BEXP|2AART	1RCR|26AART|378ASPD|478BEXP|578DMG|78BPWR|9BASARM|aRMIN
469	CB7KA	37429_02_14	12115 32346	   	322.16	ACR|3BASARM|3DMG|3ASPD|4VULN	179BASARM|2RCR|347aVULN|5RCVC|679DMG|79aBPWR|89aASPD
470	FSVE4	47633_09_29	61211 73533	   	322.14	ACR|2BASARM|3DMG|3ASPD|4VULN	1RCR|257DMG|3MBVNT|4579VULN|579BPWR|679ASPD|89BASARM|aAAC
471	5ZIFE	16376_05_03	51636 11212	   	322.11	ACR|3DMG|3ASPD|1BASARM|2AART|3CDMG|1BEXP	1RCR|289CDMG|3BEXP|45AART|689DMG|789ASPD|89BPWR|aBASARM
472	JOFQI	58714_09_24	21213 25314	   	322.11	ACR|3DMG|3ASPD|1BASARM|3BEXP|3CDMG	1RCR|278DMG|389CDMG|467BEXP|578ASPD|78BPWR|aBASARM
473	JOFQI	58714_09_24	22213 25314	   	322.11	ACR|3DMG|3ASPD|1BASARM|3BEXP|3CDMG	1RCR|278ASPD|389CDMG|467BEXP|578DMG|78BPWR|aBASARM
474	QKDQD	78446_07_27	61223 24326	   	322.11	ACR|3DMG|3ASPD|1BASARM|3BEXP|2AART	1RCR|2LEGI|39AART|48aASPD|5BASARM|68aBEXP|78aDMG|8aBPWR
475	UJGKO	89848_05_20	32216 35136	   	322.11	ACR|3DMG|3ASPD|1BASARM|3BEXP|2AART	1RCR|2NUKE|379ASPD|48AART|579BEXP|679DMG|79BPWR|aBASARM
476	P4T76	74183_05_22	21222 25526	   	322.06	ACR|3BASARM|3DMG|3ASPD|4VULN	158aVULN|2RCR|39aASPD|468DMG|78aBASARM|8aBPWR
477	33DO9	10890_06_07	22422 12522	   	322.05	ACR|3BASARM|3DMG|3ASPD|1AART|1BEXP|1CDMG	19aASPD|2VULN|3RCR|4AART|59aDMG|6BEXP|7CDMG|89aBASARM|9aBPWR
478	6A3S9	20103_06_21	11611 61132	   	322.01	ACR|3BASARM|3ASPD|3BEXP|2DMG|1AART	1RCR|278BASARM|3aDMG|478ASPD|578BEXP|6AART|78aBPWR|9aLIT
479	M7F7V	65800_08_23	13215 63332	   	321.97	ACR|2BASARM|2DMG|2ASPD|3VULN|2BEXP|1AART	1RCR|28aVULN|3aBEXP|4AAC|58ASPD|68DMG|7AART|8aBPWR|9aBASARM
480	OUH24	73611_01_03	34333 24131	   	321.97	ACR|3DMG|3ASPD|1BASARM|3BEXP|2AART|1SELL	1RCR|289ASPD|34AART|589BEXP|689DMG|7SELL|89BPWR|aBASARM
481	OUH24	73611_01_03	36433 24131	   	321.97	ACR|3DMG|3ASPD|1BASARM|3BEXP|2AART|1SELL	1RCR|24AART|389ASPD|589BEXP|689DMG|7SELL|89BPWR|aBASARM
482	DTKGS	41951_01_21	61113 32611	   	321.96	ACR|3DMG|3ASPD|1BASARM|3VULN|1BASICY|1BEXP	1RCR|289VULN|3BEXP|489ASPD|5BASICY|6DUR|789DMG|89BPWR|aBASARM
483	LCS1T	63414_03_27	53516 12131	   	321.94	ACR|2BASARM|3ASPD|3BEXP|2DMG|2CDMG	1RCR|28aASPD|38BASARM|45aBEXP|6VULN|78DMG|8aBPWR|9aCDMG
484	RGN1L	80984_06_23	31335 31613	   	321.93	ACR|2BASARM|3DMG|3BEXP|2ASPD|3VULN	147DMG|2RCR|38aVULN|57BASARM|67aBEXP|7aBPWR|9aASPD
485	ZM6QJ	3962_11_25	15242 13124	   	321.93	ACR|2BASARM|3ASPD|3BEXP|2DMG|3VULN	17aASPD|2RCR|367BEXP|467VULN|5DLOT|67aBPWR|8aBASARM|9aDMG
486	QSLJ1	79186_01_29	55323 11421	   	321.93	ACR|2BASARM|3DMG|3BEXP|2ASPD|3VULN	189DMG|2RCR|348BEXP|5aASPD|69BASARM|789VULN|89BPWR
487	83RLN	25283_12_23	63361 11351	   	321.91	ACR|3BASARM|3ASPD|3BEXP|2DMG|1CDMG	1RCR|238ASPD|489BASARM|5CDMG|69DMG|789BEXP|89BPWR|aDMSP
488	83RLN	25283_12_23	63361 11352	   	321.91	ACR|3BASARM|3ASPD|3BEXP|2DMG|1CDMG	1RCR|238ASPD|489BASARM|5CDMG|69DMG|789BEXP|89BPWR|aBELT
489	83RLN	25283_12_23	63361 11353	   	321.91	ACR|3BASARM|3ASPD|3BEXP|2DMG|1CDMG	1RCR|238ASPD|489BASARM|5CDMG|69DMG|789BEXP|89BPWR|aLHND
490	AL3SL	32573_12_27	11265 11212	   	321.91	ACR|3BASARM|3ASPD|3BEXP|2DMG|1AART	1RCR|27aBEXP|38DMG|4RPLT|57aASPD|67aBASARM|7aBPWR|9AART
491	AL3SL	32573_12_27	11265 11225	   	321.91	ACR|3BASARM|3ASPD|3BEXP|2DMG|1AART	1RCR|279BEXP|38DMG|4RPLT|579ASPD|679BASARM|79BPWR|aAART
492	T2BGC	85437_11_29	61266 32322	   	321.91	ACR|3BASARM|3DMG|3BEXP|2ASPD|1AART	1RCR|27aBEXP|3AART|49ASPD|57aDMG|67aBASARM|7aBPWR|8BELT
493	3FTQN	12012_02_04	12663 22162	   	321.91	ACR|3BASARM|3DMG|3BEXP|2ASPD|1CDMG	1RCR|289BASARM|39ASPD|489BEXP|5RPLT|678DMG|89BPWR|aCDMG
494	4AL4K	14410_01_20	16315 32126	   	321.91	ACR|3BASARM|3ASPD|3BEXP|2DMG|1AART	1RCR|279BASARM|357BEXP|479ASPD|6RPLT|79BPWR|89DMG|aAART
495	515HT	16429_10_27	32551 32312	   	321.91	ACR|3BASARM|3ASPD|3BEXP|2DMG|1AART	1RCR|27aBEXP|367ASPD|467BASARM|5AART|67aBPWR|8aDMG|9DMSP
496	CL3J7	38314_12_21	22311 32236	   	321.91	ACR|3BASARM|3ASPD|3BEXP|2DMG|1AART	1RCR|27aBASARM|3RCVC|4aDMG|578ASPD|67aBEXP|7aBPWR|9AART
497	KI8IT	61027_01_16	51531 21161	   	321.91	ACR|3BASARM|3DMG|3BEXP|2ASPD|1CDMG	1RCR|278DMG|38ASPD|457BEXP|678BASARM|78BPWR|9CDMG|aLHND
498	KI8IT	61027_01_16	51531 21163	   	321.91	ACR|3BASARM|3DMG|3BEXP|2ASPD|1CDMG	1RCR|278DMG|38ASPD|457BEXP|678BASARM|78BPWR|9CDMG|aLIT
499	MFLIE	66536_02_09	62211 23422	   	321.91	ACR|3BASARM|3DMG|3BEXP|2ASPD|1AART	1RCR|239DMG|4AART|5aASPD|6RMIN|79aBEXP|89aBASARM|9aBPWR
500	OTMJM	73536_11_06	16222 43411	   	321.91	ACR|3BASARM|3ASPD|3BEXP|2DMG|1AART	1RCR|29aBEXP|39aASPD|4AART|5LHND|68DMG|79aBASARM|9aBPWR
501	Z9GL3	2824_02_24	26432 35221	   	321.91	ACR|3BASARM|3DMG|3BEXP|2ASPD|1AART	1RCR|27aDMG|379BEXP|4MLV|5aASPD|67aBASARM|7aBPWR|8AART
502	5HC8E	17884_01_26	21113 15523	   	321.91	ACR|3BASARM|3DMG|3BEXP|2ASPD|1AART	1RCR|27aDMG|3AART|467BEXP|57aBASARM|7aBPWR|8RPLT|9aASPD
503	BIGES	35210_12_26	53513 33112	   	321.91	ACR|3BASARM|3ASPD|3BEXP|2DMG|1AART	1RCR|27aASPD|3RMIN|478BEXP|57aBASARM|6AART|7aBPWR|9aDMG
504	BO953	35728_10_18	13633 61522	   	321.91	ACR|3BASARM|3ASPD|3BEXP|2DMG|1CDMG	1RCR|29aBASARM|389BEXP|4CDMG|5aDMG|69aASPD|7RPLT|9aBPWR
505	6DTA2	20443_11_30	32112 44134	   	321.81	ACR|3BASARM|3ASPD|3BEXP|2DMG|1CDMG	1RCR|278BASARM|38DMG|478BEXP|567ASPD|78BPWR|9AEMAG|aCDMG
506	2OUJ1	9950_10_06	52111 32135	   	321.81	ACR|3BASARM|3ASPD|3BEXP|2DMG|1AART	1RCR|29aBEXP|3AART|49aBASARM|56DMG|7ERES|89aASPD|9aBPWR
507	2OUJ1	9950_10_06	52111 36135	   	321.81	ACR|3BASARM|3ASPD|3BEXP|2DMG|1AART	1RCR|29aBEXP|3AART|49aBASARM|56DMG|7TLV|89aASPD|9aBPWR
508	9ADT3	28744_04_15	65113 12353	   	321.81	ACR|3BASARM|3DMG|3BEXP|2ASPD|1AART	1RCR|258DMG|358BASARM|4DLOT|58aBPWR|68aBEXP|7AART|9aASPD
509	C7K9V	37105_10_20	51621 21321	   	321.81	ACR|3BASARM|3DMG|3BEXP|2ASPD|1AART	1RCR|289BEXP|36aDMG|4AART|56aBASARM|6aBPWR|7aASPD
510	FSDTZ	47584_08_01	53337 25312	   	321.81	ACR|3BASARM|3DMG|3BEXP|2ASPD|1AART	1RCR|279BASARM|3AART|4MBVNT|57aBEXP|679DMG|79BPWR|89ASPD
511	KI8IT	61027_01_16	51531 21123	   	321.81	ACR|3BASARM|3DMG|3BEXP|2ASPD|1AART	1RCR|278DMG|38ASPD|457BEXP|678BASARM|78BPWR|9ERES|aAART
512	KI8IT	61027_01_16	51531 21143	   	321.81	ACR|3BASARM|3DMG|3BEXP|2ASPD|1AART	1RCR|278DMG|38ASPD|457BEXP|678BASARM|78BPWR|9AME|aAART
513	P5B12	74222_02_07	12155 33262	   	321.81	ACR|3BASARM|5VULN|3BEXP|2ASPD|1AART	1RCR|26789VULN|39ASPD|479BASARM|567BEXP|679BPWR|aAART
514	QNR7G	78753_04_24	36242 22432	   	321.81	ACR|3BASARM|3ASPD|3BEXP|2DMG|1CDMG	1RCR|29aBASARM|38DMG|49aASPD|5ERES|6CDMG|79aBEXP|9aBPWR
515	4SNZ9	16030_03_01	41163 13151	   	321.81	ACR|3BASARM|3ASPD|3BEXP|2DMG|1AART	1RCR|235BEXP|459BASARM|59BPWR|679ASPD|89DMG|aAART
516	5ZCAV	16359_02_15	23141 23434	   	321.81	ACR|3BASARM|3DMG|3BEXP|2ASPD|1AART	1RCR|289BEXP|39ASPD|489BASARM|568DMG|7MDPS|89BPWR|aAART
517	9U72V	30519_06_29	41611 61213	   	321.81	ACR|3BASARM|3ASPD|3BEXP|2DMG|1CDMG	1RCR|26aASPD|3CDMG|479BEXP|56aBASARM|6aBPWR|8aDMG
518	IG9LT	55108_11_14	33336 72644	   	321.81	ACR|3BASARM|3ASPD|3BEXP|2DMG|1AART	1RCR|2MBVNT|379ASPD|47aBEXP|579BASARM|6AART|79BPWR|89DMG
519	JIEOV	58173_06_28	11362 21411	   	321.81	ACR|3BASARM|3ASPD|3BEXP|2DMG|1AART	1RCR|289BEXP|3aDMG|489BASARM|589ASPD|6MDPS|7AART|89aBPWR
520	QGV8M	78136_08_14	22451 32143	   	321.81	ACR|3BASARM|3DMG|3BEXP|2ASPD|1AART	1RCR|249BEXP|3aASPD|59aBASARM|6AART|789DMG|9aBPWR
521	UVGZC	90923_03_10	42353 16322	   	321.81	ACR|3BASARM|3DMG|3BEXP|2ASPD|1AART	1RCR|2AART|379DMG|46ASPD|569BASARM|69BPWR|89aBEXP
522	V7KQJ	91654_06_04	62413 43548	   	321.81	ACR|3BASARM|3DMG|3BEXP|2ASPD|1AART	1RCR|2MBVNT|39aDMG|47ASPD|59aBASARM|69aBEXP|8AART|9aBPWR
523	V7KQJ	91654_06_04	62413 48543	   	321.81	ACR|3BASARM|3DMG|3BEXP|2ASPD|1AART	1RCR|2MBVNT|379DMG|4aASPD|579BASARM|679BEXP|79BPWR|8AART
524	FGPGM	46540_07_23	46221 63312	   	321.75	ACR|3BASARM|3DMG|2ASPD|2BEXP|3CDMG|1AART	189DMG|2AART|389BASARM|4RCR|5aASPD|6aBEXP|789CDMG|89aBPWR
525	G7A3I	48560_10_25	14215 51131	   	321.72	ACR|3BASARM|5VULN|3DMG|2ASPD	1RCR|2378aVULN|478BASARM|578DMG|6RPLT|78aBPWR|9aASPD
526	VTAC2	93598_11_11	21236 12523	   	321.71	ACR|3BASARM|3DMG|3ASPD|1AART|1CDMG	189DMG|2RCR|3AART|4AAC|5VULN|689ASPD|789BASARM|89BPWR|aCDMG
527	NN1QI	70069_05_17	22461 23126	   	321.67	ACR|2BASARM|3ASPD|4VULN|2DMG|2BEXP	178aVULN|2RCR|35aASPD|47BASARM|67DMG|7aBPWR|9aBEXP
528	N57AR	68469_12_08	15223 15353	   	321.62	ACR|3BASARM|5VULN|3DMG|2ASPD	1RCR|289DMG|3489aVULN|5aMSLFST|6aASPD|789BASARM|89aBPWR
529	VCZCQ	92045_09_21	44132 32261	 * 	321.62	ACR|3BASARM|3DMG|3ASPD|3AART	1RCR|24aAART|389BASARM|5MULARM|689DMG|789ASPD|89BPWR
530	5BCIQ	17346_09_07	23414 33321	   	321.57	ACR|3BASARM|3ASPD|4VULN|2DMG|2CDMG	189ASPD|289BASARM|3RCR|4aCDMG|5BELT|6aDMG|789aVULN|89aBPWR
531	R35D9	79768_09_22	16133 53261	   	321.52	ACR|3BASARM|3ASPD|2DMG|2AART|2CDMG	1RCR|279ASPD|37DMG|46AART|579BASARM|79BPWR|89CDMG|aVULN
532	MGBZ6	66596_03_09	36243 15331	   	321.42	ACR|2BASARM|3DMG|3ASPD|3VULN|2BEXP	189VULN|258ASPD|3RCR|45BASARM|589BPWR|69BEXP|789DMG|aLIT
533	MGBZ6	66596_03_09	36243 15332	   	321.42	ACR|2BASARM|3DMG|3ASPD|3VULN|2BEXP	189VULN|258ASPD|3RCR|45BASARM|589BPWR|69BEXP|789DMG|aBELT
534	FBGA1	46066_03_01	31116 31132	   	321.42	ACR|3BASARM|3DMG|3ASPD|2AART|2AAC	19aDMG|2RCR|38AAC|49aASPD|56AART|79aBASARM|9aBPWR
535	7F831	23434_10_04	31115 42322	   	321.40	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART	19aBASARM|2RCR|359DMG|45BEXP|59aBPWR|6aLWND|79aASPD|8AART
536	LT3LP	64871_01_19	31313 16434	 * 	321.39	ACR|3BASARM|3DMG|3ASPD|3AAC|1BEXP	1RCR|278DMG|378ASPD|46aAAC|578BASARM|78BPWR|9BEXP
537	Z9593	2792_04_04	25222 24236	   	321.33	ACR|3BASARM|3ASPD|2BEXP|2VULN|1DMG|1AART	1RCR|2AART|379BASARM|4AAC|57BEXP|679ASPD|79BPWR|89VULN|aDMG
538	515HT	16429_10_27	32551 32341	   	321.33	ACR|3BASARM|3ASPD|2BEXP|1BASICY|1DMG|1AART	1RCR|27BEXP|367ASPD|467BASARM|5AART|67BPWR|8DMG|9AAC|aBASICY
